subcolony,region,site,sugar,octopamine,treatment,phase,day,temperature,initial_for,n_0,n_10,n_20,n_30,n_40,n_50,n_60,cov_0,cov_10,cov_20,cov_30,cov_40,cov_50,cov_60,time_top,sug_0,sug_10,sug_20,sug_30,sug_40,sug_50,sug_60
1,AU,STA,high,no,control,acclimation,1,23.5,12,0,1,6,14,11,13,14,0,0,1,1,3,2,1,20,0,0,0,0,0,0,0
2,AU,PHI,low,no,low_sugar,acclimation,1,23.5,18,0,3,9,8,17,22,25,0,0,3,2,2,3,5,20,0,0,0,0,0,0,0
3,AU,MON,low,no,low_sugar,acclimation,1,23.5,7,0,0,5,7,7,9,11,0,0,2,1,2,2,4,20,0,0,0,0,0,0,0
4,AU,STA,high,yes,OA,acclimation,1,23.5,28,0,0,16,15,30,34,16,0,0,3,1,4,6,3,30,0,0,0,0,0,0,0
5,AU,PHI,high,yes,OA,acclimation,1,23.5,15,0,3,4,8,9,21,13,0,1,0,1,1,2,2,10,0,0,0,0,0,0,0
6,AU,STA,low,yes,OA_low_sugar,acclimation,1,23.5,14,0,0,6,16,19,18,20,0,0,1,2,2,2,3,20,0,0,0,0,0,0,0
7,AU,PHI,low,yes,OA_low_sugar,acclimation,1,23.5,16,0,4,10,26,23,23,22,0,0,2,3,6,6,2,20,0,0,0,0,0,0,0
8,AU,CLI,high,no,control,acclimation,1,23.5,12,0,0,1,2,1,2,2,0,0,0,0,0,1,1,61,0,0,0,0,0,0,0
9,AU,PHI,low,yes,OA_low_sugar,acclimation,1,23.5,24,0,4,9,13,12,21,18,0,1,3,2,3,3,2,20,0,0,0,0,0,0,0
10,AU,PHI,high,no,control,acclimation,1,23.5,30,0,8,18,23,30,35,24,0,2,2,5,5,6,5,10,0,0,0,0,0,0,0
11,AU,MON,high,no,control,acclimation,1,23.5,14,0,1,5,12,17,16,18,0,0,1,3,4,3,4,20,0,0,0,0,0,0,0
12,AU,STA,low,no,low_sugar,acclimation,1,23.5,33,0,2,4,4,10,8,9,0,1,2,1,4,2,3,20,0,0,0,0,0,0,0
13,AU,CLI,low,no,low_sugar,acclimation,1,23.5,16,0,0,2,7,4,8,8,0,0,0,2,1,1,0,30,0,0,0,0,0,0,0
14,AU,MON,high,yes,OA,acclimation,1,23.5,8,0,0,1,1,1,3,1,0,0,1,0,0,2,1,20,0,0,0,0,0,0,0
15,AU,CLI,high,yes,OA,acclimation,1,23.5,32,0,2,19,17,15,11,9,0,1,3,2,3,3,3,20,0,0,0,0,0,0,0
16,AU,MON,low,yes,OA_low_sugar,acclimation,1,23.5,15,0,1,0,6,15,16,10,0,0,0,0,3,2,2,40,0,0,0,0,0,0,0
17,AU,MON,low,yes,OA_low_sugar,acclimation,1,23.5,9,0,1,9,10,11,20,16,0,0,4,3,3,3,2,20,0,0,0,0,0,0,0
18,AU,CLI,high,yes,OA,acclimation,1,23.5,10,0,0,4,3,6,7,4,0,0,1,0,0,1,1,61,0,0,0,0,0,0,0
19,AU,PHI,high,no,control,acclimation,1,23.5,10,0,3,5,18,18,15,14,0,1,0,1,4,1,2,30,0,0,0,0,0,0,0
20,AU,CLI,low,yes,OA_low_sugar,acclimation,1,23.5,1,0,1,3,2,2,0,0,0,0,0,1,0,0,0,61,0,0,0,0,0,0,0
21,AU,CLI,low,no,low_sugar,acclimation,1,23.5,16,0,3,7,13,13,8,21,0,0,1,2,3,2,1,30,0,0,0,0,0,0,0
22,AU,MON,high,no,control,acclimation,1,23.5,8,0,1,9,15,17,18,10,0,1,2,0,2,2,1,50,0,0,0,0,0,0,0
23,AU,MON,high,yes,OA,acclimation,1,23.5,18,0,1,2,11,17,14,15,0,1,0,1,1,2,2,10,0,0,0,0,0,0,0
24,AU,STA,low,no,low_sugar,acclimation,1,23.5,24,0,3,6,18,23,19,16,0,0,0,2,2,2,2,30,0,0,0,0,0,0,0
25,AU,PHI,high,yes,OA,acclimation,1,23.5,20,0,0,1,12,16,16,16,0,0,0,2,2,3,3,30,0,0,0,0,0,0,0
26,AU,MON,low,no,low_sugar,acclimation,1,23.5,9,0,0,10,12,14,10,9,0,0,1,4,3,4,1,30,0,0,0,0,0,0,0
27,AU,STA,low,yes,OA_low_sugar,acclimation,1,23.5,28,0,2,11,25,29,28,25,0,1,3,3,6,6,7,30,0,0,0,0,0,0,0
28,AU,STA,high,yes,OA,acclimation,1,23.5,11,0,0,8,7,16,17,12,0,0,3,2,6,4,2,30,0,0,0,0,0,0,0
29,AU,CLI,low,yes,OA_low_sugar,acclimation,1,23.5,19,0,5,6,7,12,10,6,0,1,4,4,2,2,0,20,0,0,0,0,0,0,0
30,AU,CLI,high,no,control,acclimation,1,23.5,17,0,4,7,10,14,6,10,0,2,1,1,0,3,2,61,0,0,0,0,0,0,0
31,AU,PHI,low,no,low_sugar,acclimation,1,23.5,45,0,5,12,21,32,37,22,0,2,1,3,7,7,3,20,0,0,0,0,0,0,0
32,AU,STA,high,no,control,acclimation,1,23.5,14,0,0,10,16,8,8,10,0,0,2,2,1,2,1,30,0,0,0,0,0,0,0
1,AU,STA,high,no,control,acclimation,2,23.7,21,0,4,13,11,10,13,6,0,2,2,3,1,3,1,10,0,0,0,0,0,0,0
2,AU,PHI,low,no,low_sugar,acclimation,2,23.7,25,0,13,19,24,17,18,18,0,2,6,4,4,3,4,10,0,0,0,0,0,0,0
3,AU,MON,low,no,low_sugar,acclimation,2,23.7,9,0,0,8,4,4,3,8,0,0,0,2,1,1,1,30,0,0,0,0,0,0,0
4,AU,STA,high,yes,OA,acclimation,2,23.7,19,0,3,22,22,28,23,26,0,2,1,6,3,4,6,20,0,0,0,0,0,0,0
5,AU,PHI,high,yes,OA,acclimation,2,23.7,13,0,4,7,7,12,19,15,0,0,2,1,2,4,3,40,0,0,0,0,0,0,0
6,AU,STA,low,yes,OA_low_sugar,acclimation,2,23.7,21,0,2,6,11,7,13,16,0,0,1,2,2,3,2,40,0,0,0,0,0,0,0
7,AU,PHI,low,yes,OA_low_sugar,acclimation,2,23.7,26,0,4,7,7,7,8,4,0,1,1,1,1,2,1,40,0,0,0,0,0,0,0
8,AU,CLI,high,no,control,acclimation,2,23.7,5,0,0,0,0,1,8,7,0,0,0,0,0,0,3,60,0,0,0,0,0,0,0
9,AU,PHI,low,yes,OA_low_sugar,acclimation,2,23.7,43,0,4,18,18,15,14,16,0,1,3,2,3,3,5,10,0,0,0,0,0,0,0
10,AU,PHI,high,no,control,acclimation,2,23.7,26,0,4,23,19,18,18,20,0,1,4,4,3,6,5,20,0,0,0,0,0,0,0
11,AU,MON,high,no,control,acclimation,2,23.7,9,0,2,6,8,8,9,5,0,1,1,2,3,1,3,20,0,0,0,0,0,0,0
12,AU,STA,low,no,low_sugar,acclimation,2,23.7,27,0,3,19,15,19,21,11,0,1,4,2,5,6,4,10,0,0,0,0,0,0,0
13,AU,CLI,low,no,low_sugar,acclimation,2,23.7,14,0,2,11,4,6,7,4,0,0,1,1,4,1,2,40,0,0,0,0,0,0,0
14,AU,MON,high,yes,OA,acclimation,2,23.7,7,0,0,1,3,8,8,7,0,0,1,1,3,4,2,30,0,0,0,0,0,0,0
15,AU,CLI,high,yes,OA,acclimation,2,23.7,21,0,8,22,14,22,14,9,0,2,3,4,3,4,3,20,0,0,0,0,0,0,0
16,AU,MON,low,yes,OA_low_sugar,acclimation,2,23.7,8,0,0,2,4,1,10,7,0,0,0,1,1,2,2,30,0,0,0,0,0,0,0
17,AU,MON,low,yes,OA_low_sugar,acclimation,2,23.7,17,0,9,15,16,20,12,9,0,1,2,2,5,2,3,40,0,0,0,0,0,0,0
18,AU,CLI,high,yes,OA,acclimation,2,23.7,7,0,4,4,6,4,6,7,0,2,1,3,2,3,1,30,0,0,0,0,0,0,0
19,AU,PHI,high,no,control,acclimation,2,23.7,18,0,11,20,14,11,13,16,0,1,2,1,1,4,6,20,0,0,0,0,0,0,0
20,AU,CLI,low,yes,OA_low_sugar,acclimation,2,23.7,1,0,0,2,5,7,5,4,0,0,0,2,2,1,1,30,0,0,0,0,0,0,0
21,AU,CLI,low,no,low_sugar,acclimation,2,23.7,13,0,5,11,10,21,10,9,0,1,2,2,4,2,1,20,0,0,0,0,0,0,0
22,AU,MON,high,no,control,acclimation,2,23.7,31,0,10,15,5,15,10,8,0,1,2,1,3,3,2,10,0,0,0,0,0,0,0
23,AU,MON,high,yes,OA,acclimation,2,23.7,22,0,8,13,10,15,13,7,0,1,2,3,2,3,1,20,0,0,0,0,0,0,0
24,AU,STA,low,no,low_sugar,acclimation,2,23.7,35,0,9,18,20,18,19,14,0,2,1,2,2,4,1,10,0,0,0,0,0,0,0
25,AU,PHI,high,yes,OA,acclimation,2,23.7,30,0,13,23,32,21,26,27,0,2,2,4,3,6,4,20,0,0,0,0,0,0,0
26,AU,MON,low,no,low_sugar,acclimation,2,23.7,7,0,4,7,5,9,5,8,0,2,1,1,2,3,4,10,0,0,0,0,0,0,0
27,AU,STA,low,yes,OA_low_sugar,acclimation,2,23.7,37,0,4,17,17,13,26,13,0,0,4,5,3,6,4,20,0,0,0,0,0,0,0
28,AU,STA,high,yes,OA,acclimation,2,23.7,17,0,5,13,13,18,5,8,0,1,3,2,4,3,2,30,0,0,0,0,0,0,0
29,AU,CLI,low,yes,OA_low_sugar,acclimation,2,23.7,17,0,4,7,5,12,8,11,0,1,2,1,4,2,1,20,0,0,0,0,0,0,0
30,AU,CLI,high,no,control,acclimation,2,23.7,14,0,1,7,10,17,14,3,0,0,0,3,2,2,1,30,0,0,0,0,0,0,0
31,AU,PHI,low,no,low_sugar,acclimation,2,23.7,52,0,6,23,30,24,27,21,0,1,3,2,3,4,1,10,0,0,0,0,0,0,0
32,AU,STA,high,no,control,acclimation,2,23.7,13,0,3,9,10,11,6,7,0,1,1,2,3,1,2,30,0,0,0,0,0,0,0
1,AU,STA,high,no,control,acclimation,3,23.8,16,0,5,6,14,8,11,11,0,1,1,4,1,3,4,20,0,0,0,0,0,0,0
2,AU,PHI,low,no,low_sugar,acclimation,3,23.8,30,0,11,19,18,26,19,14,0,4,4,5,7,7,5,30,0,0,0,0,0,0,0
3,AU,MON,low,no,low_sugar,acclimation,3,23.8,17,0,2,12,11,4,9,8,0,0,3,2,1,1,3,20,0,0,0,0,0,0,0
4,AU,STA,high,yes,OA,acclimation,3,23.8,32,0,10,14,19,12,14,19,0,3,3,4,3,3,6,10,0,0,0,0,0,0,0
5,AU,PHI,high,yes,OA,acclimation,3,23.8,13,0,6,8,7,12,20,17,0,2,2,1,2,5,5,10,0,0,0,0,0,0,0
6,AU,STA,low,yes,OA_low_sugar,acclimation,3,23.8,23,0,4,7,13,17,14,8,0,1,1,1,2,2,2,10,0,0,0,0,0,0,0
7,AU,PHI,low,yes,OA_low_sugar,acclimation,3,23.8,19,0,2,8,7,9,8,10,0,0,2,2,2,2,4,20,0,0,0,0,0,0,0
8,AU,CLI,high,no,control,acclimation,3,23.8,7,0,1,3,0,1,4,2,0,0,1,0,0,1,0,61,0,0,0,0,0,0,0
9,AU,PHI,low,yes,OA_low_sugar,acclimation,3,23.8,27,0,7,9,15,15,13,13,0,2,3,3,4,3,5,10,0,0,0,0,0,0,0
10,AU,PHI,high,no,control,acclimation,3,23.8,19,0,4,10,12,13,15,16,0,2,3,3,5,6,4,40,0,0,0,0,0,0,0
11,AU,MON,high,no,control,acclimation,3,23.8,11,0,3,7,5,7,7,4,0,0,1,2,1,3,2,61,0,0,0,0,0,0,0
12,AU,STA,low,no,low_sugar,acclimation,3,23.8,27,0,2,9,15,13,14,16,0,1,2,4,3,2,4,30,0,0,0,0,0,0,0
13,AU,CLI,low,no,low_sugar,acclimation,3,23.8,10,0,1,1,3,2,2,3,0,0,0,1,1,1,0,40,0,0,0,0,0,0,0
14,AU,MON,high,yes,OA,acclimation,3,23.8,6,0,2,5,2,2,8,7,0,2,2,1,1,3,0,10,0,0,0,0,0,0,0
15,AU,CLI,high,yes,OA,acclimation,3,23.8,9,0,2,10,10,9,7,6,0,0,4,3,2,2,3,20,0,0,0,0,0,0,0
16,AU,MON,low,yes,OA_low_sugar,acclimation,3,23.8,8,0,1,2,1,5,3,3,0,0,0,0,1,1,2,40,0,0,0,0,0,0,0
17,AU,MON,low,yes,OA_low_sugar,acclimation,3,23.8,11,0,5,13,10,9,14,13,0,0,2,3,2,3,4,20,0,0,0,0,0,0,0
18,AU,CLI,high,yes,OA,acclimation,3,23.8,8,0,1,9,7,13,4,6,0,0,2,3,3,0,2,61,0,0,0,0,0,0,0
19,AU,PHI,high,no,control,acclimation,3,23.8,20,0,8,27,14,14,18,12,0,2,4,1,4,5,2,50,0,0,0,0,0,0,0
20,AU,CLI,low,yes,OA_low_sugar,acclimation,3,23.8,0,0,0,0,1,2,0,4,0,0,0,1,0,0,1,61,0,0,0,0,0,0,0
21,AU,CLI,low,no,low_sugar,acclimation,3,23.8,5,0,7,13,8,8,8,9,0,0,0,2,1,2,1,30,0,0,0,0,0,0,0
22,AU,MON,high,no,control,acclimation,3,23.8,16,0,5,9,6,10,4,7,0,1,1,2,0,0,1,20,0,0,0,0,0,0,0
23,AU,MON,high,yes,OA,acclimation,3,23.8,15,0,5,15,8,13,13,8,0,0,2,3,2,3,1,20,0,0,0,0,0,0,0
24,AU,STA,low,no,low_sugar,acclimation,3,23.8,27,0,4,17,13,14,22,14,0,0,1,1,2,4,2,20,0,0,0,0,0,0,0
25,AU,PHI,high,yes,OA,acclimation,3,23.8,28,0,9,16,14,23,12,14,0,3,2,2,4,4,3,10,0,0,0,0,0,0,0
26,AU,MON,low,no,low_sugar,acclimation,3,23.8,13,0,5,3,9,8,9,6,0,2,0,3,3,2,1,10,0,0,0,0,0,0,0
27,AU,STA,low,yes,OA_low_sugar,acclimation,3,23.8,26,0,3,14,17,19,16,15,0,1,4,5,5,3,6,30,0,0,0,0,0,0,0
28,AU,STA,high,yes,OA,acclimation,3,23.8,15,0,8,9,9,8,4,8,0,2,4,4,4,3,3,30,0,0,0,0,0,0,0
29,AU,CLI,low,yes,OA_low_sugar,acclimation,3,23.8,12,0,4,4,9,7,10,7,0,0,0,2,3,2,2,30,0,0,0,0,0,0,0
30,AU,CLI,high,no,control,acclimation,3,23.8,7,0,5,6,10,4,6,7,0,1,2,3,3,2,3,40,0,0,0,0,0,0,0
31,AU,PHI,low,no,low_sugar,acclimation,3,23.8,35,0,6,21,24,27,23,28,0,0,3,3,5,3,5,20,0,0,0,0,0,0,0
32,AU,STA,high,no,control,acclimation,3,23.8,11,0,0,7,8,11,7,7,0,0,1,2,1,1,1,60,0,0,0,0,0,0,0
1,AU,STA,high,no,control,acclimation,4,23.8,19,0,5,7,5,15,9,13,0,2,3,2,4,2,5,20,0,0,0,0,0,0,0
2,AU,PHI,low,no,low_sugar,acclimation,4,23.8,30,0,10,16,21,17,12,8,0,2,3,6,5,4,2,30,0,0,0,0,0,0,0
3,AU,MON,low,no,low_sugar,acclimation,4,23.8,11,0,2,5,10,7,10,6,0,0,2,3,3,3,1,30,0,0,0,0,0,0,0
4,AU,STA,high,yes,OA,acclimation,4,23.8,44,0,15,22,20,20,11,10,0,3,4,3,3,3,2,10,0,0,0,0,0,0,0
5,AU,PHI,high,yes,OA,acclimation,4,23.8,13,0,6,8,12,10,10,12,0,2,2,4,2,3,3,10,0,0,0,0,0,0,0
6,AU,STA,low,yes,OA_low_sugar,acclimation,4,23.8,31,0,1,5,8,3,2,5,0,0,0,2,1,1,3,60,0,0,0,0,0,0,0
7,AU,PHI,low,yes,OA_low_sugar,acclimation,4,23.8,23,0,0,7,6,14,14,10,0,0,1,2,0,4,2,50,0,0,0,0,0,0,0
8,AU,CLI,high,no,control,acclimation,4,23.8,7,0,1,0,1,2,2,4,0,0,0,1,1,1,0,40,0,0,0,0,0,0,0
9,AU,PHI,low,yes,OA_low_sugar,acclimation,4,23.8,26,0,5,19,18,25,25,13,0,1,2,3,3,4,4,20,0,0,0,0,0,0,0
10,AU,PHI,high,no,control,acclimation,4,23.8,26,0,7,11,14,6,13,9,0,1,2,3,2,4,3,20,0,0,0,0,0,0,0
11,AU,MON,high,no,control,acclimation,4,23.8,14,0,4,6,2,4,8,5,0,1,2,1,2,4,2,20,0,0,0,0,0,0,0
12,AU,STA,low,no,low_sugar,acclimation,4,23.8,35,0,9,14,8,11,12,8,0,3,3,3,4,5,1,10,0,0,0,0,0,0,0
13,AU,CLI,low,no,low_sugar,acclimation,4,23.8,11,0,0,0,0,4,3,0,0,0,0,0,1,1,0,61,0,0,0,0,0,0,0
14,AU,MON,high,yes,OA,acclimation,4,23.8,6,0,1,2,4,3,6,7,0,1,1,2,1,3,4,30,0,0,0,0,0,0,0
15,AU,CLI,high,yes,OA,acclimation,4,23.8,13,0,2,8,5,10,9,8,0,1,2,1,2,3,2,10,0,0,0,0,0,0,0
16,AU,MON,low,yes,OA_low_sugar,acclimation,4,23.8,8,0,1,3,3,1,4,4,0,0,1,1,1,2,0,61,0,0,0,0,0,0,0
17,AU,MON,low,yes,OA_low_sugar,acclimation,4,23.8,15,0,3,11,6,8,9,9,0,0,2,1,2,3,3,40,0,0,0,0,0,0,0
18,AU,CLI,high,yes,OA,acclimation,4,23.8,16,0,4,12,4,7,11,13,0,0,3,1,2,1,5,61,0,0,0,0,0,0,0
19,AU,PHI,high,no,control,acclimation,4,23.8,23,0,7,5,10,12,7,9,0,0,1,2,3,4,2,20,0,0,0,0,0,0,0
20,AU,CLI,low,yes,OA_low_sugar,acclimation,4,23.8,5,0,0,1,8,5,5,6,0,0,0,2,1,0,2,40,0,0,0,0,0,0,0
21,AU,CLI,low,no,low_sugar,acclimation,4,23.8,14,0,5,6,10,7,8,8,0,0,1,2,1,3,1,61,0,0,0,0,0,0,0
22,AU,MON,high,no,control,acclimation,4,23.8,12,0,3,7,5,7,9,4,0,1,1,1,2,1,1,10,0,0,0,0,0,0,0
23,AU,MON,high,yes,OA,acclimation,4,23.8,18,0,2,10,11,8,11,6,0,0,2,1,1,1,5,30,0,0,0,0,0,0,0
24,AU,STA,low,no,low_sugar,acclimation,4,23.8,28,0,9,18,21,15,5,10,0,3,1,3,3,1,4,10,0,0,0,0,0,0,0
25,AU,PHI,high,yes,OA,acclimation,4,23.8,28,0,5,14,7,13,14,12,0,2,2,2,1,6,4,20,0,0,0,0,0,0,0
26,AU,MON,low,no,low_sugar,acclimation,4,23.8,12,0,8,7,14,5,17,12,0,3,1,3,2,5,2,10,0,0,0,0,0,0,0
27,AU,STA,low,yes,OA_low_sugar,acclimation,4,23.8,25,0,10,13,13,11,14,10,0,1,3,4,4,3,4,10,0,0,0,0,0,0,0
28,AU,STA,high,yes,OA,acclimation,4,23.8,27,0,7,11,9,6,12,9,0,1,2,2,2,2,2,20,0,0,0,0,0,0,0
29,AU,CLI,low,yes,OA_low_sugar,acclimation,4,23.8,18,0,4,5,3,3,2,4,0,1,2,0,1,0,0,10,0,0,0,0,0,0,0
30,AU,CLI,high,no,control,acclimation,4,23.8,7,0,2,6,11,5,5,5,0,1,0,2,1,3,1,30,0,0,0,0,0,0,0
31,AU,PHI,low,no,low_sugar,acclimation,4,23.8,48,0,13,19,27,28,20,21,0,1,3,4,3,3,3,20,0,0,0,0,0,0,0
32,AU,STA,high,no,control,acclimation,4,23.8,17,0,3,3,4,3,6,2,0,1,1,0,2,2,0,40,0,0,0,0,0,0,0
1,AU,STA,high,no,control,acclimation,5,23.8,16,0,4,5,8,12,11,8,0,0,1,1,3,5,4,30,0,0,0,0,0,0,0
2,AU,PHI,low,no,low_sugar,acclimation,5,23.8,33,0,5,23,12,21,15,15,0,1,5,6,4,2,5,30,0,0,0,0,0,0,0
3,AU,MON,low,no,low_sugar,acclimation,5,23.8,12,0,0,3,5,6,9,1,0,0,1,3,1,4,0,61,0,0,0,0,0,0,0
4,AU,STA,high,yes,OA,acclimation,5,23.8,34,0,8,15,6,13,15,14,0,8,15,6,13,15,14,20,0,0,0,0,0,0,0
5,AU,PHI,high,yes,OA,acclimation,5,23.8,16,0,9,10,16,14,8,14,0,4,3,5,2,4,5,20,0,0,0,0,0,0,0
6,AU,STA,low,yes,OA_low_sugar,acclimation,5,23.8,34,0,2,9,8,9,6,6,0,0,0,4,2,2,2,30,0,0,0,0,0,0,0
7,AU,PHI,low,yes,OA_low_sugar,acclimation,5,23.8,20,0,10,16,8,17,16,15,0,1,3,2,5,3,3,20,0,0,0,0,0,0,0
8,AU,CLI,high,no,control,acclimation,5,23.8,6,0,0,1,0,0,2,3,0,0,0,0,0,0,1,61,0,0,0,0,0,0,0
9,AU,PHI,low,yes,OA_low_sugar,acclimation,5,23.8,22,0,15,12,11,20,20,19,0,3,4,1,3,3,4,10,0,0,0,0,0,0,0
10,AU,PHI,high,no,control,acclimation,5,23.8,33,0,3,16,15,17,18,20,0,1,3,3,4,3,3,20,0,0,0,0,0,0,0
11,AU,MON,high,no,control,acclimation,5,23.8,10,0,2,3,2,11,7,7,0,2,2,2,5,3,2,10,0,0,0,0,0,0,0
12,AU,STA,low,no,low_sugar,acclimation,5,23.8,30,0,5,17,20,17,24,23,0,0,4,4,7,6,5,20,0,0,0,0,0,0,0
13,AU,CLI,low,no,low_sugar,acclimation,5,23.8,6,0,2,2,3,4,3,2,0,0,0,1,1,0,1,61,0,0,0,0,0,0,0
14,AU,MON,high,yes,OA,acclimation,5,23.8,10,0,0,5,9,15,8,8,0,0,1,4,2,3,3,30,0,0,0,0,0,0,0
15,AU,CLI,high,yes,OA,acclimation,5,23.8,12,0,5,9,11,8,8,7,0,1,1,3,3,1,2,20,0,0,0,0,0,0,0
16,AU,MON,low,yes,OA_low_sugar,acclimation,5,23.8,7,0,1,1,8,4,3,4,0,0,0,1,1,1,1,30,0,0,0,0,0,0,0
17,AU,MON,low,yes,OA_low_sugar,acclimation,5,23.8,10,0,4,8,11,12,16,12,0,4,6,5,12,12,11,30,0,0,0,0,0,0,0
18,AU,CLI,high,yes,OA,acclimation,5,23.8,4,0,4,6,5,12,12,11,0,1,1,1,2,3,1,50,0,0,0,0,0,0,0
19,AU,PHI,high,no,control,acclimation,5,23.8,16,0,5,8,12,11,6,6,0,1,2,2,2,2,1,50,0,0,0,0,0,0,0
20,AU,CLI,low,yes,OA_low_sugar,acclimation,5,23.8,0,0,0,6,9,4,9,8,0,0,1,1,0,3,2,20,0,0,0,0,0,0,0
21,AU,CLI,low,no,low_sugar,acclimation,5,23.8,13,0,5,8,12,15,18,9,0,1,3,2,2,2,0,10,0,0,0,0,0,0,0
22,AU,MON,high,no,control,acclimation,5,23.8,10,0,2,6,4,7,4,11,0,1,3,1,2,0,2,20,0,0,0,0,0,0,0
23,AU,MON,high,yes,OA,acclimation,5,23.8,12,0,1,4,7,8,8,3,0,0,0,4,2,1,1,30,0,0,0,0,0,0,0
24,AU,STA,low,no,low_sugar,acclimation,5,23.8,39,0,9,19,16,12,15,9,0,3,3,3,2,2,0,10,0,0,0,0,0,0,0
25,AU,PHI,high,yes,OA,acclimation,5,23.8,32,0,13,19,21,25,23,18,0,2,3,3,6,6,6,10,0,0,0,0,0,0,0
26,AU,MON,low,no,low_sugar,acclimation,5,23.8,4,0,1,9,4,3,4,4,0,0,3,1,1,1,1,20,0,0,0,0,0,0,0
27,AU,STA,low,yes,OA_low_sugar,acclimation,5,23.8,35,0,11,7,11,9,9,11,0,3,2,2,5,3,3,30,0,0,0,0,0,0,0
28,AU,STA,high,yes,OA,acclimation,5,23.8,15,0,1,4,4,4,3,5,0,1,2,2,1,2,1,30,0,0,0,0,0,0,0
29,AU,CLI,low,yes,OA_low_sugar,acclimation,5,23.8,14,0,0,2,8,4,4,5,0,0,0,2,2,2,3,40,0,0,0,0,0,0,0
30,AU,CLI,high,no,control,acclimation,5,23.8,5,0,5,17,7,9,11,7,0,1,3,1,2,3,2,10,0,0,0,0,0,0,0
31,AU,PHI,low,no,low_sugar,acclimation,5,23.8,46,0,10,18,14,16,13,14,0,1,2,2,2,3,4,10,0,0,0,0,0,0,0
32,AU,STA,high,no,control,acclimation,5,23.8,9,0,2,6,8,4,4,1,0,0,1,1,1,2,0,30,0,0,0,0,0,0,0
1,AU,STA,high,no,control,treatment,6,23.6,24,0,5,4,6,6,7,6,0,2,1,1,2,2,2,40,0,0,0,0,0,0,0
2,AU,PHI,low,no,low_sugar,treatment,6,23.6,9,0,3,8,4,4,4,6,0,1,3,1,2,2,2,20,0,0,0,0,0,0,0
3,AU,MON,low,no,low_sugar,treatment,6,23.6,0,0,0,2,3,3,0,2,0,0,1,0,1,0,0,20,0,0,0,0,0,0,0
4,AU,STA,high,yes,OA,treatment,6,23.6,42,0,2,8,9,9,1,20,0,0,2,2,2,1,4,20,0,0,0,0,0,0,0
5,AU,PHI,high,yes,OA,treatment,6,23.6,9,0,8,7,7,6,6,5,0,2,1,2,0,2,1,10,0,0,0,0,0,0,0
6,AU,STA,low,yes,OA_low_sugar,treatment,6,23.6,16,0,1,5,9,8,7,10,0,0,1,3,1,2,1,40,0,0,0,0,0,0,0
7,AU,PHI,low,yes,OA_low_sugar,treatment,6,23.6,10,0,1,7,8,4,3,5,0,0,1,2,0,1,1,30,0,0,0,0,0,0,0
8,AU,CLI,high,no,control,treatment,6,23.6,4,0,0,1,1,0,1,1,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0
9,AU,PHI,low,yes,OA_low_sugar,treatment,6,23.6,26,0,10,13,10,12,9,12,0,1,2,3,4,2,6,10,0,0,0,0,0,0,0
10,AU,PHI,high,no,control,treatment,6,23.6,25,0,7,20,12,12,10,14,0,1,3,3,4,3,4,20,0,0,0,0,0,0,0
11,AU,MON,high,no,control,treatment,6,23.6,3,0,0,2,3,2,5,7,0,0,2,2,1,3,2,20,0,0,0,0,0,0,0
12,AU,STA,low,no,low_sugar,treatment,6,23.6,18,0,4,22,15,20,19,12,0,1,3,4,2,5,3,20,0,0,0,0,0,0,0
13,AU,CLI,low,no,low_sugar,treatment,6,23.6,7,0,0,2,3,3,6,2,0,0,0,1,2,2,1,30,0,0,0,0,0,0,0
14,AU,MON,high,yes,OA,treatment,6,23.6,8,0,2,5,5,14,6,11,0,1,2,1,3,1,4,20,0,0,0,0,0,0,0
15,AU,CLI,high,yes,OA,treatment,6,23.6,14,0,4,10,16,8,10,3,0,2,0,3,1,3,1,30,0,0,0,0,0,0,0
16,AU,MON,low,yes,OA_low_sugar,treatment,6,23.6,16,0,2,5,2,3,4,3,0,0,1,0,1,1,1,20,0,0,0,0,0,0,0
17,AU,MON,low,yes,OA_low_sugar,treatment,6,23.6,11,0,3,10,9,10,17,10,0,0,3,2,3,3,3,30,0,0,0,0,0,0,0
18,AU,CLI,high,yes,OA,treatment,6,23.6,12,0,5,9,7,8,10,12,0,1,1,2,2,4,3,61,0,0,0,0,0,0,0
19,AU,PHI,high,no,control,treatment,6,23.6,11,0,3,6,11,9,11,6,0,2,0,1,2,2,2,10,0,0,0,0,0,0,0
20,AU,CLI,low,yes,OA_low_sugar,treatment,6,23.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0
21,AU,CLI,low,no,low_sugar,treatment,6,23.6,9,0,4,5,4,9,2,9,0,1,1,1,1,1,3,10,0,0,0,0,0,0,0
22,AU,MON,high,no,control,treatment,6,23.6,8,0,7,6,2,3,4,5,0,1,1,0,2,2,1,40,0,0,0,0,0,0,0
23,AU,MON,high,yes,OA,treatment,6,23.6,10,0,0,7,7,11,6,11,0,0,1,0,2,1,2,40,0,0,0,0,0,0,0
24,AU,STA,low,no,low_sugar,treatment,6,23.6,35,0,7,16,13,9,7,5,0,2,3,3,1,0,2,40,0,0,0,0,0,0,0
25,AU,PHI,high,yes,OA,treatment,6,23.6,18,0,14,23,18,16,17,14,0,3,5,4,4,6,3,30,0,0,0,0,0,0,0
