subcolony,region,site,sugar,octopamine,treatment,phase,day,temperature,initial_for,n_0,n_10,n_20,n_30,n_40,n_50,n_60,cov_0,cov_10,cov_20,cov_30,cov_40,cov_50,cov_60,time_top,sug_0,sug_10,sug_20,sug_30,sug_40,sug_50,sug_60
10,NZ,TAR,low,no,low_sugar,treward,19,23.4,44,0,33,63,54,52,46,42,0,1,1,2,0,1,3,10,0,15,35,30,30,30,30
11,NZ,PET,high,yes,OA,treward,19,23.4,43,0,44,43,30,30,40,22,0,0,0,1,0,0,0,30,0,20,20,20,20,30,15
12,NZ,HAS,low,yes,OA_low_sugar,treward,19,23.4,28,0,49,44,34,24,23,28,0,0,2,1,0,0,1,20,0,30,15,15,10,10,20
13,NZ,TAR,high,no,control,treward,19,23.4,42,0,41,33,39,36,29,23,0,3,1,3,0,2,1,10,0,15,15,15,15,10,10
14,NZ,HAS,low,no,low_sugar,treward,19,23.4,20,0,23,34,27,29,34,28,0,0,1,1,0,2,2,20,0,10,10,15,15,15,15
15,NZ,HAS,high,yes,OA,treward,19,23.4,30,0,46,47,40,38,33,30,0,0,0,1,0,1,0,61,0,20,20,20,20,20,15
16,NZ,PET,low,yes,OA_low_sugar,treward,19,23.4,45,0,77,80,53,61,57,60,0,0,2,1,1,1,3,30,0,40,40,30,40,40,40
17,NZ,PAR,high,no,control,treward,19,23.4,64,0,20,19,30,23,16,12,0,1,2,2,2,2,1,20,0,8,15,15,10,5,5
18,NZ,PET,low,no,low_sugar,treward,19,23.4,33,0,21,43,23,29,26,20,0,0,0,0,2,3,1,50,0,11,20,10,20,10,10
19,NZ,HAS,high,yes,OA,treward,19,23.4,47,0,34,50,70,46,42,31,0,0,0,2,1,3,1,30,0,15,30,40,30,20,20
20,NZ,PAR,low,yes,OA_low_sugar,treward,19,23.4,85,0,21,55,67,62,33,44,0,1,0,2,1,2,0,10,0,10,30,40,30,20,30
21,NZ,PET,high,no,control,treward,19,23.4,35,0,8,25,12,21,8,7,0,1,0,0,0,2,0,50,0,0,6,5,10,3,5
22,NZ,TAR,low,no,low_sugar,treward,19,23.4,78,0,63,63,61,67,38,38,0,1,0,4,3,4,2,10,0,20,30,40,30,20,20
23,NZ,TAR,low,yes,OA_low_sugar,treward,19,23.4,74,0,97,72,51,54,32,32,0,0,1,1,0,1,2,20,0,50,40,30,30,10,15
24,NZ,PAR,high,yes,OA,treward,19,23.4,43,0,52,55,57,52,26,23,0,1,1,3,1,0,1,10,0,30,30,30,30,15,10
25,NZ,HAS,low,no,low_sugar,treward,19,23.4,41,0,20,31,20,20,14,28,0,0,2,1,0,0,4,20,0,10,20,10,10,10,15
26,NZ,TAR,high,no,control,treward,19,23.4,91,0,43,49,40,40,27,31,0,0,0,2,3,5,6,40,0,10,20,10,10,5,10
27,NZ,PET,low,yes,OA_low_sugar,treward,19,23.4,48,0,24,72,68,57,50,50,0,0,0,2,1,1,3,40,0,10,40,40,30,30,30
28,NZ,TAR,high,yes,OA,treward,19,23.4,96,0,50,69,47,53,29,34,0,0,1,0,1,1,2,20,0,20,30,20,20,10,15
29,NZ,PAR,low,no,low_sugar,treward,19,23.4,48,0,38,42,50,40,36,35,0,1,0,1,3,0,1,30,0,15,20,20,20,20,20
30,NZ,HAS,high,no,control,treward,19,23.4,40,0,19,26,25,15,15,18,0,0,0,0,0,1,1,60,0,10,20,10,5,5,5
31,NZ,PAR,low,yes,OA_low_sugar,treward,19,23.4,61,0,36,44,45,37,38,27,0,0,1,4,0,3,1,20,0,15,20,20,15,20,15
32,NZ,PET,high,yes,OA,treward,19,23.4,72,0,40,74,64,52,25,30,0,0,1,1,2,3,3,20,0,15,30,20,20,15,15
1,NZ,HAS,high,no,control,treward,20,23.6,17,0,9,18,16,9,16,18,0,0,0,0,0,1,2,50,0,5,10,5,6,6,5
2,NZ,PET,low,no,low_sugar,treward,20,23.6,29,0,17,22,30,23,32,20,0,0,0,1,1,1,1,40,0,6,10,15,15,20,10
3,NZ,PAR,high,yes,OA,treward,20,23.6,51,0,44,41,42,42,36,40,0,0,0,0,1,3,1,60,0,20,20,20,20,20,20
4,NZ,TAR,low,yes,OA_low_sugar,treward,20,23.6,81,0,122,60,67,61,60,66,0,3,2,1,2,2,2,10,0,40,30,40,40,40,40
5,NZ,PET,high,no,control,treward,20,23.6,13,0,3,7,6,13,10,15,0,0,0,1,0,0,0,61,0,3,6,1,10,7,10
6,NZ,PAR,low,no,low_sugar,treward,20,23.6,74,0,31,45,57,52,49,47,0,0,1,2,3,0,5,30,0,15,20,30,30,25,30
7,NZ,TAR,high,yes,OA,treward,20,23.6,31,0,17,68,60,40,55,29,0,0,1,1,1,0,1,20,0,7,40,30,25,30,20
8,NZ,HAS,low,yes,OA_low_sugar,treward,20,23.6,41,0,50,48,70,42,48,37,0,1,2,3,1,1,2,20,0,20,20,30,20,20,20
9,NZ,PAR,high,no,control,treward,20,23.6,34,0,20,26,27,22,30,27,0,1,1,0,0,0,2,20,0,4,10,10,10,2,10
10,NZ,TAR,low,no,low_sugar,treward,20,23.6,54,0,49,103,85,57,60,58,0,0,1,2,2,0,4,20,0,20,40,40,30,15,30
11,NZ,PET,high,yes,OA,treward,20,23.6,57,0,85,79,51,49,27,40,0,0,0,0,0,0,1,61,0,40,40,30,30,15,20
12,NZ,HAS,low,yes,OA_low_sugar,treward,20,23.6,26,0,39,60,45,44,47,31,0,0,0,0,2,2,1,50,0,15,30,20,20,20,15
13,NZ,TAR,high,no,control,treward,20,23.6,55,0,28,29,40,34,29,35,0,1,0,0,2,2,1,40,0,5,10,10,10,10,10
14,NZ,HAS,low,no,low_sugar,treward,20,23.6,31,0,25,35,35,37,27,33,0,1,0,0,4,1,3,40,0,10,20,20,15,20,15
15,NZ,HAS,high,yes,OA,treward,20,23.6,46,0,50,63,45,26,36,37,0,1,0,0,1,1,0,10,0,30,30,20,15,15,20
16,NZ,PET,low,yes,OA_low_sugar,treward,20,23.6,51,0,73,80,88,64,50,35,0,2,3,0,1,2,1,10,0,30,50,50,40,30,20
17,NZ,PAR,high,no,control,treward,20,23.6,55,0,41,36,30,40,35,28,0,2,1,2,2,2,3,10,0,10,15,10,20,10,10
18,NZ,PET,low,no,low_sugar,treward,20,23.6,26,0,33,35,33,39,31,26,0,1,0,1,0,0,2,10,0,15,20,20,20,20,15
19,NZ,HAS,high,yes,OA,treward,20,23.6,67,0,49,41,38,37,45,33,0,1,1,3,2,0,0,30,0,20,20,20,20,20,20
20,NZ,PAR,low,yes,OA_low_sugar,treward,20,23.6,60,0,62,46,56,42,52,36,0,0,2,2,1,2,1,20,0,40,30,30,20,20,20
21,NZ,PET,high,no,control,treward,20,23.6,24,0,17,30,34,31,20,33,0,2,1,2,2,1,1,10,0,10,20,15,15,10,15
22,NZ,TAR,low,no,low_sugar,treward,20,23.6,77,0,9,66,63,63,55,48,0,0,2,1,3,1,3,20,0,5,30,40,40,30,30
23,NZ,TAR,low,yes,OA_low_sugar,treward,20,23.6,101,0,101,85,70,67,64,55,0,1,1,4,1,0,2,30,0,40,40,40,40,40,40
24,NZ,PAR,high,yes,OA,treward,20,23.6,45,0,78,60,51,37,39,30,0,1,2,0,3,2,1,10,0,40,40,30,15,20,10
25,NZ,HAS,low,no,low_sugar,treward,20,23.6,29,0,0,8,48,30,37,30,0,0,0,2,0,1,2,30,0,0,5,30,20,20,20
26,NZ,TAR,high,no,control,treward,20,23.6,95,0,67,81,53,38,48,36,0,0,0,4,3,4,2,30,0,30,30,30,20,20,20
27,NZ,PET,low,yes,OA_low_sugar,treward,20,23.6,46,0,93,75,57,47,45,54,0,0,1,2,1,2,2,20,0,60,40,30,30,30,40
28,NZ,TAR,high,yes,OA,treward,20,23.6,98,0,61,82,66,60,46,35,0,2,1,1,1,1,1,10,0,40,40,30,30,20,20
29,NZ,PAR,low,no,low_sugar,treward,20,23.6,54,0,56,48,45,46,45,41,0,2,3,1,2,1,1,10,0,20,30,30,20,30,30
30,NZ,HAS,high,no,control,treward,20,23.6,34,0,12,28,23,36,28,25,0,1,0,0,1,0,0,10,0,5,10,15,15,15,15
31,NZ,PAR,low,yes,OA_low_sugar,treward,20,23.6,51,0,41,41,26,27,34,26,0,1,0,1,0,1,1,10,0,20,20,20,20,20,20
32,NZ,PET,high,yes,OA,treward,20,23.6,70,0,78,124,58,49,49,46,0,1,2,4,1,3,3,30,0,30,40,30,20,20,20
